Id,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,YrSold,SalePrice
1277,NA,12936,NWAmes,6,6,1972,1972,723,735,660,1395,3,1,6,1,1972,2,497,2009,162000
1278,NA,17871,NWAmes,6,5,1967,1976,1680,1724,0,1724,3,1,7,1,1967,2,480,2009,197900
1279,75,9473,CollgCr,8,5,2002,2002,1128,1128,903,2031,3,1,7,1,2002,2,577,2008,237000
1280,60,7500,IDOTRR,4,4,1920,1950,698,698,430,1128,2,1,6,0,1980,2,528,2010,68400
1281,67,9808,CollgCr,7,5,2002,2002,1573,1573,0,1573,3,1,6,0,2002,2,544,2009,227000
1282,50,8049,Timber,7,5,1990,1990,1309,1339,0,1339,2,1,6,1,1990,2,484,2006,180000
1283,61,8800,CollgCr,5,7,1977,2008,1040,1040,0,1040,3,1,5,0,1977,2,484,2009,150500
1284,94,9400,Mitchel,6,5,1971,1971,912,912,912,1824,4,2,8,0,NA,0,0,2010,139000
1285,50,9638,SWISU,6,7,1919,1990,804,1699,748,2447,4,1,10,1,1969,1,336,2010,169000
1286,50,6000,BrkSide,6,6,1939,1950,780,825,587,1412,4,1,6,1,1939,1,280,2009,132500
1287,NA,9790,NWAmes,6,5,1963,1963,1328,1328,0,1328,3,1,6,2,1963,2,528,2010,143000
1288,NA,36500,ClearCr,5,5,1964,1964,1624,1582,0,1582,4,1,7,0,1964,2,390,2006,190000
1289,40,5664,StoneBr,8,5,2000,2000,1501,1659,0,1659,2,1,5,1,2000,2,499,2009,278000
1290,86,11065,NridgHt,8,5,2006,2006,1085,1120,850,1970,3,1,8,1,2006,3,753,2006,281000
1291,NA,14112,NAmes,5,7,1964,1964,1152,1152,0,1152,3,1,6,1,1964,2,484,2010,180500
1292,21,1680,BrDale,5,7,1972,1972,630,630,672,1302,3,1,6,0,1972,1,264,2009,119500
1293,60,6600,OldTown,5,4,1892,1965,994,1378,994,2372,4,2,11,0,1985,1,432,2009,107500
1294,78,10140,NWAmes,7,5,1976,1976,832,832,832,1664,4,1,8,1,1976,2,528,2006,162900
1295,60,8172,Edwards,5,7,1955,1990,864,864,0,864,2,1,5,0,1957,2,572,2006,115000
1296,70,8400,NAmes,5,5,1968,1968,1052,1052,0,1052,3,1,5,0,1968,1,288,2006,138500
1297,80,8700,NAmes,5,6,1963,1963,1120,1128,0,1128,3,1,6,0,1963,2,525,2008,155000
1298,35,3675,Edwards,6,5,2005,2006,547,1072,0,1072,2,1,5,0,2005,2,525,2006,140000
1299,313,63887,Edwards,10,5,2008,2008,6110,4692,950,5642,3,1,12,3,2008,2,1418,2008,160000
1300,75,7500,NAmes,5,7,1959,1994,1246,1246,0,1246,3,1,6,0,1959,1,305,2010,154000
1301,NA,10762,Gilbert,7,5,1999,1999,978,1005,978,1983,3,1,9,1,1999,2,490,2009,225000
1302,NA,7500,Crawfor,6,7,1942,1950,771,753,741,1494,3,1,7,2,1942,1,213,2009,177500
1303,92,10120,NoRidge,8,5,1994,1994,1165,1203,1323,2526,4,1,8,1,1994,3,844,2006,290000
1304,73,8688,Somerst,7,5,2005,2005,1616,1616,0,1616,3,1,7,0,2005,3,834,2006,232000
1305,32,3363,Edwards,7,5,2004,2004,976,976,732,1708,3,1,7,0,2004,2,380,2006,130000
1306,108,13173,NridgHt,9,5,2006,2007,1652,1652,0,1652,2,1,6,2,2006,2,840,2009,325000
1307,48,6955,NridgHt,7,5,2005,2006,1368,1368,0,1368,2,1,6,1,2005,2,474,2006,202500
1308,60,8072,CollgCr,5,5,1994,1995,990,990,0,990,3,1,5,0,2000,2,480,2009,138000
1309,100,12000,OldTown,5,7,1948,2005,924,1122,0,1122,2,1,6,0,1948,2,528,2008,147000
1310,NA,7153,SawyerW,6,5,1991,1991,1278,1294,0,1294,3,1,6,0,1991,2,496,2008,179200
1311,100,17500,Crawfor,7,8,1959,2002,1902,1902,0,1902,3,1,7,2,1959,2,567,2010,335000
1312,68,8814,CollgCr,7,5,2005,2007,1274,1274,0,1274,3,1,6,0,2005,2,508,2007,203000
1313,NA,9572,NoRidge,8,5,1990,1990,1453,1453,1357,2810,4,1,9,1,1990,2,750,2007,302000
1314,108,14774,NoRidge,9,5,1999,1999,1393,1422,1177,2599,4,1,10,1,1999,3,779,2010,333168
1315,60,8190,Edwards,4,6,1954,1954,948,948,0,948,3,1,5,1,1956,1,280,2007,119000
1316,85,11075,NAmes,6,5,1969,1969,952,1092,1020,2112,4,1,9,2,1969,2,576,2008,206900
1317,61,10226,CollgCr,8,5,2008,2008,1622,1630,0,1630,3,1,8,1,2008,3,860,2009,295493
1318,47,4230,Somerst,7,5,2006,2007,1352,1352,0,1352,2,1,5,1,2006,2,466,2007,208900
1319,NA,14781,CollgCr,8,5,2001,2002,1753,1787,0,1787,3,1,7,1,2001,3,748,2006,275000
1320,75,10215,Edwards,4,5,1954,1954,864,948,0,948,3,1,5,0,1954,1,248,2007,111000
1321,70,8400,NAmes,6,3,1957,1957,1478,1478,0,1478,3,1,6,2,1957,2,442,2009,156500
1322,NA,6627,BrkSide,3,6,1949,1950,0,720,0,720,2,1,4,0,1955,1,287,2008,72500
1323,107,10186,NoRidge,7,5,1992,1992,750,1061,862,1923,3,1,8,1,1992,2,564,2010,190000
1324,50,5330,BrkSide,4,7,1940,1950,420,708,0,708,2,1,5,0,NA,0,0,2009,82500
1325,75,9986,Somerst,8,5,2006,2007,1795,1795,0,1795,2,1,7,1,2007,3,895,2007,147000
1326,40,3636,IDOTRR,4,4,1922,1950,796,796,0,796,2,1,5,0,NA,0,0,2008,55000
1327,70,4270,Edwards,3,6,1931,2006,544,774,0,774,3,1,6,0,NA,0,0,2007,79000
1328,60,6600,Mitchel,5,9,1982,2008,816,816,0,816,3,1,5,1,1982,1,264,2008,130500
1329,60,10440,OldTown,6,7,1920,1950,1510,1584,1208,2792,5,1,8,2,1920,2,520,2008,256000
1330,63,9084,Gilbert,7,5,1998,1998,935,955,677,1632,3,1,8,1,1998,2,462,2006,176500
1331,85,10000,Somerst,8,5,2006,2006,1588,1588,0,1588,3,1,7,1,2006,3,825,2007,227000
1332,55,10780,CollgCr,5,5,1976,1976,911,954,0,954,3,1,6,0,1976,2,576,2006,132500
1333,67,8877,Edwards,4,6,1938,1958,816,816,0,816,2,1,3,1,1958,1,288,2009,100000
1334,60,7200,IDOTRR,5,6,1938,1995,803,803,557,1360,2,1,6,0,1951,1,297,2006,125500
1335,24,2368,BrDale,5,6,1970,1970,765,765,600,1365,3,1,7,0,1970,2,440,2009,125000
1336,80,9650,NWAmes,6,5,1977,1977,1350,1334,0,1334,2,1,6,1,1977,2,630,2009,167900
1337,87,9246,NWAmes,5,5,1973,1973,1656,1656,0,1656,4,2,8,0,1973,2,506,2008,135000
1338,153,4118,OldTown,4,4,1941,1950,693,693,0,693,2,1,4,0,NA,0,0,2006,52500
1339,95,13450,CollgCr,7,5,2002,2002,916,920,941,1861,3,1,8,0,2002,2,492,2006,200000
1340,120,9560,CollgCr,5,7,1972,1972,864,864,0,864,3,1,5,0,1972,1,288,2006,128500
1341,70,8294,NAmes,4,5,1971,1971,858,872,0,872,3,1,5,0,1974,4,480,2007,123000
1342,66,13695,SawyerW,6,5,2003,2004,1114,1114,0,1114,3,1,6,0,2004,2,576,2008,155000
1343,NA,9375,CollgCr,8,5,2002,2002,1284,1284,885,2169,3,1,7,1,2002,2,647,2007,228500
1344,57,7558,Crawfor,6,6,1928,1950,896,1172,741,1913,3,1,9,1,1929,2,342,2009,177000
1345,85,11103,CollgCr,7,5,2006,2006,728,728,728,1456,3,1,8,1,2006,2,440,2007,155835
1346,50,6000,OldTown,4,4,1920,1950,960,960,0,960,2,1,5,0,1997,1,308,2007,108500
1347,NA,20781,NWAmes,7,7,1968,2003,1568,2156,0,2156,3,1,9,1,1968,2,508,2006,262500
1348,93,15306,Timber,8,5,2006,2007,1732,1776,0,1776,3,1,7,1,2006,3,712,2007,283463
1349,NA,16196,SawyerW,7,5,1998,1998,1482,1494,0,1494,3,1,5,1,1998,2,514,2007,215000
1350,50,5250,OldTown,8,5,1872,1987,684,938,1215,2358,4,1,8,0,NA,0,0,2008,122000
1351,91,11643,NAmes,5,5,1969,1969,1248,1338,1296,2634,6,2,12,0,1969,4,968,2009,200000
1352,70,9247,NAmes,6,6,1962,1962,858,858,858,1716,4,1,8,1,1962,2,490,2008,171000
1353,50,6000,BrkSide,6,9,1937,2000,698,786,390,1176,2,1,4,0,1999,2,624,2009,134900
1354,56,14720,NoRidge,8,5,1995,1996,2033,2053,1185,3238,4,1,9,1,1996,3,666,2010,410000
1355,NA,10316,CollgCr,7,5,2000,2000,992,992,873,1865,3,1,7,1,2000,3,839,2008,235000
1356,102,10192,NWAmes,7,6,1968,1992,570,1222,698,1920,4,1,8,1,1968,2,487,2006,170000
1357,NA,9477,NAmes,5,5,1966,1966,864,892,0,892,3,1,5,0,1966,1,264,2008,110000
1358,NA,12537,NAmes,5,6,1971,2008,1078,1078,0,1078,3,1,6,1,1971,2,500,2010,149900
1359,NA,2117,Somerst,6,5,2000,2000,756,769,804,1573,3,1,5,0,2000,2,440,2010,177500
1360,129,16737,NridgHt,9,5,2004,2005,1980,1980,0,1980,3,1,8,1,2004,3,770,2006,315000
1361,51,9842,SWISU,5,6,1921,1998,612,990,1611,2601,4,1,8,0,1998,2,621,2008,189000
1362,124,16158,StoneBr,7,5,2005,2005,1530,1530,0,1530,3,1,7,1,2005,2,430,2009,260000
1363,NA,12513,NAmes,4,4,1920,2007,715,1281,457,1738,4,1,7,1,1920,1,368,2009,104900
1364,73,8499,Gilbert,6,5,2006,2007,616,616,796,1412,3,1,6,1,2007,2,432,2007,156932
1365,30,3180,Somerst,7,5,2005,2005,600,520,600,1200,2,1,4,0,2005,2,480,2006,144152
1366,NA,7500,Somerst,7,5,2000,2000,814,814,860,1674,3,1,7,0,2000,2,663,2010,216000
1367,68,9179,CollgCr,7,5,1999,1999,873,882,908,1790,3,1,7,0,1999,2,588,2008,193000
1368,41,2665,MeadowV,5,6,1977,1977,757,925,550,1475,4,1,6,1,1977,1,336,2006,127000
1369,NA,4435,CollgCr,6,5,2003,2004,848,848,0,848,1,1,4,0,2003,2,420,2009,144000
1370,48,10635,CollgCr,8,5,2003,2003,1657,1668,0,1668,3,1,8,1,2003,2,502,2010,232000
1371,90,5400,OldTown,4,6,1920,1950,840,840,534,1374,2,1,6,0,1967,1,338,2009,105000
1372,80,9600,NAmes,6,6,1955,1996,992,1661,0,1661,3,1,8,1,1955,1,377,2008,165500
1373,75,9750,CollgCr,7,6,1998,1998,1108,1108,989,2097,3,1,8,1,1998,2,583,2006,274300
1374,NA,11400,NoRidge,10,5,2001,2002,2633,2633,0,2633,2,1,8,2,2001,3,804,2007,466500
1375,85,10625,Somerst,7,5,2005,2005,1026,1026,932,1958,3,1,9,1,2005,3,936,2008,250000
1376,89,10991,Timber,8,5,2007,2007,1571,1571,0,1571,3,1,7,1,2007,3,722,2007,239000
1377,52,6292,SWISU,6,5,1930,1950,768,790,0,790,2,1,4,0,1925,1,160,2008,91000
1378,60,10998,Edwards,5,5,1941,1960,984,984,620,1604,3,1,6,0,1977,2,660,2009,117000
1379,21,1953,BrDale,6,5,1973,1973,483,483,504,987,2,1,5,0,1973,1,264,2006,83000
1380,73,9735,Timber,5,5,2006,2007,384,754,640,1394,3,1,7,0,2007,2,400,2008,167500
1381,45,8212,Edwards,3,3,1914,1950,864,864,0,864,2,1,5,0,1938,1,200,2010,58500
1382,NA,12925,NAmes,6,7,1970,1970,1205,2117,0,2117,4,1,7,2,1970,2,550,2008,237500
1383,60,7200,OldTown,7,7,1920,1950,596,998,764,1762,4,1,8,0,1989,2,576,2006,157000
1384,NA,25339,Sawyer,5,7,1918,2007,816,1416,0,1416,3,1,7,0,2007,2,576,2007,112000
1385,60,9060,Edwards,6,5,1939,1950,560,698,560,1258,2,1,6,0,1939,1,280,2009,105000
1386,40,5436,IDOTRR,4,8,1922,2007,796,796,358,1154,3,1,7,0,1922,1,240,2010,125500
1387,80,16692,NWAmes,7,5,1978,1978,1392,1392,1392,2784,5,1,12,2,1978,2,564,2006,250000
1388,60,8520,OldTown,6,7,1916,1950,714,1664,862,2526,5,1,10,1,1916,1,216,2007,136000
1389,42,14892,Gilbert,9,5,2006,2007,1746,1746,0,1746,3,1,7,2,2006,3,758,2009,377500
1390,60,6000,BrkSide,6,6,1941,1950,735,869,349,1218,3,1,6,1,2003,2,440,2007,131000
1391,70,9100,CollgCr,7,5,2000,2000,1525,1525,0,1525,3,1,6,0,2000,2,541,2006,235000
1392,65,8944,NAmes,5,5,1967,1967,1584,1584,0,1584,4,2,8,0,1967,3,792,2009,124000
1393,68,7838,NAmes,5,5,1967,1967,864,900,0,900,3,1,6,1,1967,1,288,2006,123000
1394,60,10800,OldTown,6,7,1905,2000,482,1221,691,1912,3,2,7,1,2003,2,672,2008,163000
1395,53,4045,Blmngtn,7,5,2006,2006,1356,1500,0,1500,2,1,6,1,2006,3,648,2006,246578
1396,88,12665,Timber,8,5,2005,2006,1094,1133,1349,2482,4,1,9,1,2005,3,642,2007,281213
1397,NA,57200,Timber,5,5,1948,1950,747,1687,0,1687,3,1,7,2,1966,2,572,2010,160000
1398,51,6120,BrkSide,5,8,1920,2004,939,939,574,1513,4,1,8,0,1933,1,180,2007,137500
1399,60,7200,NAmes,5,4,1950,1982,1208,1136,768,1904,3,1,7,0,1950,1,240,2009,138000
1400,51,6171,SWISU,6,6,1925,1990,976,1160,448,1608,3,1,7,1,1925,1,216,2009,137450
1401,50,6000,BrkSide,6,7,1929,1950,862,950,208,1158,3,1,5,1,1929,1,208,2008,120000
1402,62,7415,Gilbert,6,5,2004,2004,839,864,729,1593,3,1,8,1,2004,2,398,2008,193000
1403,64,6762,CollgCr,7,5,2006,2006,1286,1294,0,1294,2,1,6,1,2006,2,662,2006,193879
1404,49,15256,Somerst,8,5,2007,2007,1485,1464,0,1464,3,1,6,0,2007,3,754,2007,282922
1405,60,10410,OldTown,3,4,1915,1950,672,694,520,1214,3,1,6,0,1998,3,936,2006,105000
1406,44,3842,Crawfor,8,5,2004,2005,1594,1646,0,1646,2,1,5,1,2004,2,482,2008,275000
1407,70,8445,CollgCr,5,7,1972,2007,768,768,0,768,2,1,5,0,1988,2,396,2009,133000
1408,NA,8780,Mitchel,5,5,1985,1985,833,833,0,833,3,1,5,0,NA,0,0,2009,112000
1409,60,7740,OldTown,4,7,1910,1950,622,741,622,1363,3,1,6,0,1966,2,528,2010,125500
1410,46,20544,NWAmes,7,6,1986,1991,791,1236,857,2093,3,1,7,1,1986,2,542,2008,215000
1411,79,12420,CollgCr,7,5,2001,2001,944,944,896,1840,3,1,6,0,2001,2,622,2009,230000
1412,80,9600,NAmes,6,8,1950,2005,856,1112,556,1668,3,1,6,0,1950,1,271,2009,140000
1413,60,7200,NAmes,4,5,1949,1950,0,1040,0,1040,2,2,6,0,1956,2,420,2009,90000
1414,88,10994,SawyerW,8,5,2005,2006,1844,1844,0,1844,2,1,7,1,2005,2,620,2009,257000
1415,64,13053,BrkSide,6,7,1923,2000,833,1053,795,1848,4,1,8,1,1922,2,370,2008,207000
1416,51,3635,Blmngtn,7,5,2007,2007,1386,1569,0,1569,1,1,7,1,2007,3,660,2009,175900
1417,60,11340,OldTown,4,6,1885,1950,777,1246,1044,2290,4,2,11,0,1971,2,560,2010,122500
1418,NA,16545,NoRidge,8,5,1998,1998,1284,1310,1140,2450,3,1,7,1,1998,3,1069,2009,340000
1419,71,9204,NAmes,5,5,1963,1963,1144,1144,0,1144,3,1,6,0,1962,1,336,2008,124000
1420,NA,16381,Crawfor,6,5,1969,1969,1844,1844,0,1844,3,1,7,1,1969,2,540,2006,223000
1421,90,11700,NWAmes,6,6,1968,1968,708,708,708,1416,3,1,7,1,1968,2,776,2006,179900
1422,53,4043,NPkVill,6,5,1977,1977,1069,1069,0,1069,2,1,4,1,1977,2,440,2010,127500
1423,37,4435,CollgCr,6,5,2003,2003,848,848,0,848,1,1,3,0,2003,2,420,2008,136500
1424,NA,19690,Edwards,6,7,1966,1966,697,1575,626,2201,4,1,8,1,1966,2,432,2006,274970
1425,NA,9503,NAmes,5,5,1958,1983,1024,1344,0,1344,2,1,6,1,1970,1,484,2007,144000
1426,80,10721,NAmes,6,6,1959,1959,1252,1252,0,1252,3,1,7,0,1960,2,528,2008,142000
1427,81,10944,NoRidge,7,5,1994,1994,1223,1223,904,2127,3,1,5,2,1994,2,525,2008,271000
1428,60,10930,NAmes,5,6,1945,1950,913,1048,510,1558,3,1,6,1,1962,1,288,2008,140000
1429,60,7200,OldTown,5,7,1940,1992,788,804,0,804,2,1,4,2,1940,1,240,2010,119000
1430,NA,12546,NWAmes,6,7,1981,1981,1440,1440,0,1440,3,1,7,1,1981,2,467,2007,182900
1431,60,21930,Gilbert,5,5,2005,2005,732,734,1104,1838,4,1,7,1,2005,2,372,2006,192140
1432,NA,4928,NPkVill,6,6,1976,1976,958,958,0,958,2,1,5,0,1976,2,440,2009,143750
1433,60,10800,OldTown,4,6,1927,2007,656,968,0,968,4,1,5,0,1928,1,216,2007,64500
1434,93,10261,Gilbert,6,5,2000,2000,936,962,830,1792,3,1,8,1,2000,2,451,2008,186500
1435,80,17400,Mitchel,5,5,1977,1977,1126,1126,0,1126,3,1,5,1,1977,2,484,2006,160000
1436,80,8400,NAmes,6,9,1962,2005,1319,1537,0,1537,3,1,7,1,1962,2,462,2008,174000
1437,60,9000,NAmes,4,6,1971,1971,864,864,0,864,3,1,5,0,1974,2,528,2007,120500
1438,96,12444,NridgHt,8,5,2008,2008,1932,1932,0,1932,2,1,7,1,2008,3,774,2008,394617
1439,90,7407,OldTown,6,7,1957,1996,912,1236,0,1236,2,1,6,0,1957,2,923,2010,149700
1440,80,11584,NWAmes,7,6,1979,1979,539,1040,685,1725,3,1,6,1,1979,2,550,2007,197000
1441,79,11526,Crawfor,6,7,1922,1994,588,1423,748,2555,3,1,11,1,1993,2,672,2008,191000
1442,NA,4426,CollgCr,6,5,2004,2004,848,848,0,848,1,1,3,1,2004,2,420,2008,149300
1443,85,11003,Somerst,10,5,2008,2008,1017,1026,981,2007,3,1,10,1,2008,3,812,2009,310000
1444,NA,8854,BrkSide,6,6,1916,1950,952,952,0,952,2,1,4,1,1916,1,192,2009,121000
1445,63,8500,CollgCr,7,5,2004,2004,1422,1422,0,1422,3,1,7,0,2004,2,626,2007,179600
1446,70,8400,Sawyer,6,5,1966,1966,814,913,0,913,3,1,6,0,1990,1,240,2007,129000
1447,NA,26142,Mitchel,5,7,1962,1962,1188,1188,0,1188,3,1,6,0,1962,1,312,2010,157900
1448,80,10000,CollgCr,8,5,1995,1996,1220,1220,870,2090,3,1,8,1,1995,2,556,2007,240000
1449,70,11767,Edwards,4,7,1910,2000,560,796,550,1346,2,1,6,0,1950,1,384,2007,112000
1450,21,1533,MeadowV,5,7,1970,1970,630,630,0,630,1,1,3,0,NA,0,0,2006,92000
1451,60,9000,NAmes,5,5,1974,1974,896,896,896,1792,4,2,8,0,NA,0,0,2009,136000
1452,78,9262,Somerst,8,5,2008,2009,1573,1578,0,1578,3,1,7,1,2008,3,840,2009,287090
1453,35,3675,Edwards,5,5,2005,2005,547,1072,0,1072,2,1,5,0,2005,2,525,2006,145000
1454,90,17217,Mitchel,5,5,2006,2006,1140,1140,0,1140,3,1,6,0,NA,0,0,2006,84500
1455,62,7500,Somerst,7,5,2004,2005,1221,1221,0,1221,2,1,6,0,2004,2,400,2009,185000
1456,62,7917,Gilbert,6,5,1999,2000,953,953,694,1647,3,1,7,1,1999,2,460,2007,175000
1457,85,13175,NWAmes,6,6,1978,1988,1542,2073,0,2073,3,1,7,2,1978,2,500,2010,210000
1458,66,9042,Crawfor,7,9,1941,2006,1152,1188,1152,2340,4,1,9,2,1941,1,252,2010,266500
1459,68,9717,NAmes,5,6,1950,1996,1078,1078,0,1078,2,1,5,0,1950,1,240,2010,142125
1460,75,9937,Edwards,5,6,1965,1965,1256,1256,0,1256,3,1,6,0,1965,1,276,2008,147500
